Country Code,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CHN,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
CHN,EN.URB.LCTY.UR.ZS,3.14493771,3.143400643,3.121433466,3.103329241,3.088659309,3.07661943,3.071147695,3.070701257,3.072776965,3.077506544,3.08494309,3.0833372,3.074972901,3.068914517,3.06589582,3.066270204,3.068827804,3.072251012,3.083074582,3.099839278,3.121614096,3.148247331
CHN,GB.XPD.RSDV.GD.ZS,0.893159986,0.940330029,1.057860017,1.12037003,1.214980006,1.307919979,1.368540049,1.373690009,1.445919991,1.664800048,1.713719964,1.780339956,1.912140012,1.997859955,2.022429943,2.057009935,2.100330114,2.116029978,2.140579939,2.244630098,2.400929928,
CHN,IC.LGL.CRED.XQ,,,,,,,,,,,,,,3,3,3,3,3,3,3,,
CHN,GC.TAX.TOTL.GD.ZS,,,,,,8.569243858,9.057253983,9.771406065,10.10142653,10.30944174,10.21204861,10.31279489,10.25676868,9.907732583,9.678618827,9.376920447,9.122915561,9.419317653,9.052685732,8.49286377,8.090626234,
CHN,IC.REG.DURS.FE,,,,,,,,,,,,,,34.35,31.35,31.35,28.9,24.9,8.55,8.55,,
CHN,IC.REG.DURS.MA,,,,,,,,,,,,,,34.35,31.35,31.35,28.9,24.9,8.55,8.55,,
CHN,IC.GOV.DURS.ZS,,,,,,,,,,,,,0.9,,,,,,,,,
CHN,IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,68.8,68.6,67.9,68.2,66.5,64,59.2,,
CHN,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
CHN,SL.UEM.TOTL.FE.ZS,2.832000017,3.299999952,3.681999922,3.976000071,3.897000074,3.921999931,3.842999935,3.773000002,3.980000019,4.09100008,3.926000118,3.944000006,3.961999893,3.980000019,3.997999907,4.015999794,3.930000067,3.852999926,3.714999914,3.924000025,4.337999821,4.263000011
CHN,SL.UEM.TOTL.MA.ZS,3.611000061,4.208000183,4.693999767,5.068999767,4.968999863,5,4.900000095,4.809999943,5.073999882,5.217000008,5.005000114,5.027999878,5.051000118,5.073999882,5.097000122,5.119999886,5.011000156,4.913000107,4.736999989,5.004000187,5.531000137,5.261000156
CHN,SP.URB.TOTL.IN.ZS,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428,62.512
COL,IC.BUS.DISC.XQ,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,
COL,IC.CRD.INFO.XQ,,,,,,,,,,,,,,7,7,7,7,7,7,7,,
COL,FS.AST.PRVT.GD.ZS,20.94747439,21.9066126,21.52330896,21.07623501,22.19913866,22.75271861,27.3293272,30.56656822,31.34288213,30.05884981,32.35295864,34.95997389,37.74485153,39.48369169,42.3846057,46.9053936,47.05419781,49.8054214,49.56731775,51.55517292,54.2941628,
COL,EG.USE.ELEC.KH.PC,845.5975169,865.909134,873.264416,876.4128864,912.1837359,909.2160143,961.0447708,988.5793229,988.4539075,1065.607653,1094.560942,1139.659863,1170.073931,1310.664698,1312.199493,,,,,,,
COL,EG.IMP.CONS.ZS,-180.2000859,-180.4584633,-171.1520016,-185.3248245,-189.6949928,-190.2075421,-193.6856286,-206.0341051,-212.7163667,-219.8589769,-239.4937349,-285.1435921,-294.7624376,-268.5327558,-274.1331607,,,,,,,
COL,GC.XPN.TOTL.GD.ZS,16.93314287,,,27.62228172,,,,,24.5684126,24.73007213,25.40438426,24.22474028,25.0329863,33.28519314,30.16259177,26.81567706,28.6308351,27.50496391,29.93511906,31.29777049,36.40525325,
COL,IT.NET.BBND.P2,0.022387099,0.034355155,0.085352153,0.155327846,0.30210366,0.747245052,1.453851757,2.759850377,4.004268447,4.72576413,5.84448297,7.332326999,8.548227073,9.759270646,10.70649708,11.62812593,12.27392136,12.94429123,13.44825224,13.80597715,15.26008418,
COL,IT.MLT.MAIN.P2,18.14984559,18.31168284,18.99922105,18.91883807,18.03565956,18.00519104,18.19454119,18.11739377,17.91650317,16.70135862,15.89061467,15.60731737,15.3359086,15.35946936,15.28909785,14.96034136,14.7710977,14.28680638,14.04233958,13.93004289,14.24452475,
COL,NY.GDP.MKTP.KD.ZG,2.924861483,1.677898308,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.048151208,10.5632927
COL,SI.POV.GINI,58.7,57.5,56,53.6,55,53.9,,,55.3,54.3,54.6,53.5,52.6,52.6,52.6,51,50.6,49.7,50.4,51.3,54.2,
COL,SE.XPD.TOTL.GD.ZS,3.511209965,3.708679914,4.268129826,4.325139999,4.079349995,4.020989895,3.916719913,4.083010197,3.938780069,4.776519775,4.83382988,4.466080189,4.370389938,4.878550053,4.629459858,4.470389843,4.477210045,4.535510063,4.449100018,4.506219864,4.933100224,
COL,TX.VAL.TECH.MF.ZS,,,,,,,,3.065263808,4.01539204,5.554225943,5.36253462,4.679630387,5.677428875,7.768436532,8.119737491,9.849345632,10.18578507,8.962348373,7.221371419,9.048420096,9.913520896,
COL,FP.CPI.TOTL.ZG,9.222570802,7.969702931,6.351925074,7.130741686,5.901261815,5.051420287,4.292450118,5.545141282,6.998550403,4.201044769,2.271183264,3.417589591,3.167325603,2.018098479,2.897818744,4.990234275,7.514293228,4.312141032,3.240234138,3.525492736,2.524620535,3.495145631
COL,FR.INR.LNDP,6.64,8.285,7.388464997,7.383767812,7.284723384,7.546563104,6.618701486,7.36793805,7.434543112,6.86229118,5.719629607,6.95603385,7.229206366,6.815568606,6.777927888,6.870748075,7.861999218,7.696431433,7.406325957,7.271133005,6.472434529,7.265198748
COL,SL.TLF.CACT.FE.ZS,53.49300003,53.62400055,52.5719986,53.91999817,52.1230011,51.34000015,51.33599854,49.19400024,49.92300034,53.50899887,55.39300156,56.22299957,57.72399902,57.56000137,57.64400101,58.18799973,57.87900162,57.73500061,57.01200104,56.00099945,50.26699829,52.18199921
COL,SL.TLF.CACT.MA.ZS,82.91799927,82.79399872,81.76000214,82.04199982,80.85199738,80.43800354,79.76499939,78.2990036,78.47599792,80.58399963,81.03800201,81.60800171,81.93800354,81.31800079,81.46600342,81.55500031,81.01699829,80.77700043,80.49199677,79.67099762,75.88999939,77.9980011
COL,LP.LPI.OVRL.XQ,,,,,,,,2.5,,,2.77,,2.87,,2.639637,,2.612351,,2.94,,,
COL,CM.MKT.LCAP.GD.ZS,,,,,,34.68005106,34.77590235,49.44953276,36.21838405,60.46524469,72.75945026,60.09828717,70.66222552,53.04493476,38.50459548,29.28817568,36.70772208,38.94952447,31.07388832,40.86548439,39.33229994,
COL,MS.MIL.XPND.GD.ZS,3.031683539,3.323872819,3.417127624,3.463988691,3.465015174,3.352873388,3.276130639,3.266739663,3.744606437,3.885353868,3.642755602,3.081613642,3.158960235,3.274401004,3.108258848,3.109960084,3.071131026,3.209062437,3.062105511,3.140733964,3.375763519,
COL,IT.CEL.SETS.P2,5.694682872,8.11124721,11.24539087,14.91231688,24.71857858,51.23366844,68.89374311,77.60184186,93.46915912,94.21131201,98.35249333,101.1774872,106.4907095,108.17202,117.8049526,120.636922,121.8160055,127.2136962,129.9086097,131.6724442,132.9967081,
COL,GC.NLD.TOTL.GD.ZS,-3.122295182,,,-5.04967006,,,,,-5.724508031,-7.081838772,-4.560118185,-1.070756175,2.765592856,-5.534695621,-4.16681219,-1.407386192,-3.04286242,-2.198244096,-2.589975946,-2.222915292,-8.039161024,
COL,EN.URB.LCTY.UR.ZS,21.59526179,21.74947827,21.91635939,22.09726563,22.29618318,22.51242971,22.7476793,23.00028094,23.27228611,23.56276561,23.8749852,24.21367924,24.5769648,24.94453384,25.29481972,25.61114235,25.88346201,26.12086261,26.36010014,26.40237163,26.49768818,26.64949882
COL,GB.XPD.RSDV.GD.ZS,0.131060004,0.1329,0.155589998,0.173979998,0.169640005,0.165570006,0.164269999,0.183070004,0.195409998,0.193509996,0.193580002,0.198420003,0.221159995,0.257609993,0.303169996,0.365420014,0.270509988,0.26109001,0.312330008,0.321689993,0.288120002,
COL,IC.LGL.CRED.XQ,,,,,,,,,,,,,,3,11,11,11,11,11,11,,
COL,GC.TAX.TOTL.GD.ZS,11.21975419,,,11.25882686,,,,,13.03151101,12.67522738,12.1421652,14.57588119,13.22699071,14.02211435,15.69974837,15.79726266,14.38521293,14.85081841,14.67432951,15.08498964,14.22768544,
COL,IC.REG.DURS.FE,,,,44,41,41,42,41,35,19,11,11,12,12,12,12,11,11,11,10,,
COL,IC.REG.DURS.MA,,,,44,41,41,42,41,35,19,11,11,12,12,12,12,11,11,11,10,,
COL,IC.GOV.DURS.ZS,,,,,,,14.3,,,,12.9,,,,,,,19.5,,,,
COL,IC.TAX.TOTL.CP.ZS,,,,,,86.7,86.9,87.2,82.8,83,83,79.1,78.7,78.8,79.9,72.3,72.2,72.3,71.9,71.2,,
COL,SE.PRM.TCAQ.ZS,,,,,,,,100,100,100,100,100,100,97.28327179,98.23088074,94.02513885,94.85455322,94.72187805,,97.49478912,98.65055084,
COL,SL.UEM.TOTL.FE.ZS,25.06299973,19.375,18.1060009,17.0529995,16.38699913,14.44400024,15.14099979,13.13599968,13.45100021,14.48499966,14.18299961,13.09300041,12.64900017,11.66499996,11.02000046,10.84200001,11.20100021,11.50199986,11.79100037,12.74800014,19.04000092,18.32299995
COL,SL.UEM.TOTL.MA.ZS,17.35099983,12.00399971,11.96100044,10.4989996,10.20199966,8.730999947,8.619000435,8.298000336,8.463999748,9.010000229,8.62899971,7.906000137,7.543000221,7.066999912,6.714000225,6.361000061,6.775000095,6.864999771,7.090000153,7.879000187,12.22999954,11.50699997
COL,SP.URB.TOTL.IN.ZS,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74
COM,IC.BUS.DISC.XQ,,,,,,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,,
COM,IC.CRD.INFO.XQ,,,,,,,,,,,,,,0,0,2,2,2,2,2,,
COM,FS.AST.PRVT.GD.ZS,5.102788248,4.240622901,4.503047336,5.073291582,4.091710311,5.175239191,4.914442729,5.350409305,6.353435392,8.783337324,10.47759847,10.62819359,12.0894197,12.80507522,13.62886534,15.8220262,16.1429577,16.45922046,15.77484964,15.48760281,15.00001736,
COM,EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,
COM,EG.IMP.CONS.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,IT.NET.BBND.P2,,,,,0.00016744,0.000653993,,0.01278015,0.016736936,0.009803164,0.047702453,0.056611598,0.170334217,0.175319115,0.208456788,0.205807899,0.205381653,0.201992402,0.183943234,0.147493319,0.122584956,
COM,IT.MLT.MAIN.P2,1.248808442,1.59672452,1.80129557,2.2710477,2.525501149,2.769498403,3.042822365,4.056139148,4.383403654,4.5728791,3.07528578,3.275830103,3.315507874,3.101799718,3.094589078,1.877868448,1.640162294,2.114776899,1.239904748,1.180181599,0.870859164,
COM,NY.GDP.MKTP.KD.ZG,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.964611189,3.240740741,3.777766737,4.143506688,3.168409884,4.466247299,2.106657603,1.147350763,3.320446555,3.815762875,3.642451147,1.760785817,-0.293049624,2.347803566
COM,SI.POV.GINI,,,,,55.9,,,,,,,,,,45.3,,,,,,,
COM,SE.XPD.TOTL.GD.ZS,,,2.258419991,,,,,,4.42264986,,,2.830450058,2.747839928,2.382760048,2.744729996,2.545059919,,,,,,
COM,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,2.126239455,3.136092819,0.452268289,27.24378485,0.171855664,3.031922712,0.584333473,
COM,FP.CPI.TOTL.ZG,,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,,,,
COM,FR.INR.LNDP,9,9,8.833333333,8.333333333,7.5,8,8,8,8,8.625,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,6.34375,6.125
COM,SL.TLF.CACT.FE.ZS,31.86599922,31.97400093,32.09400177,32.22100067,32.34700012,32.36800003,32.38999939,32.41400146,32.43799973,32.4640007,32.49100113,32.52000046,32.54899979,32.58000183,32.61299896,32.69599915,32.76399994,32.84899902,32.94800186,33.05400085,31.91399956,32.11899948
COM,SL.TLF.CACT.MA.ZS,51.68600082,51.39899826,51.08300018,50.75099945,50.42399979,51.00899887,51.59400177,52.17900085,52.76399994,53.34899902,53.93399811,54.51900101,55.10400009,55.68799973,56.27299881,56.06399918,55.89599991,55.68899918,55.45000076,55.19300079,54.35800171,54.5340004
COM,LP.LPI.OVRL.XQ,,,,,,,,2.48,,,2.45,,2.14,,2.402136,,2.57914,,2.56,,,
COM,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,IT.CEL.SETS.P2,0,0,0,0.34292906,1.402814336,2.537984752,5.886897873,9.6792494,13.95875715,18.2095263,23.96403032,30.63225248,39.16595637,46.86414792,50.43521774,54.64019634,57.11331939,57.6137866,59.94110452,67.60224049,89.87788652,
COM,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,IC.LGL.CRED.XQ,,,,,,,,,,,,,,6,6,6,6,6,6,6,,
COM,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,IC.REG.DURS.FE,,,,,,30,30,30,22,22,22,22,20,16,16,16,16,16,16,16,,
COM,IC.REG.DURS.MA,,,,,,30,30,30,22,22,22,22,20,16,16,16,16,16,16,16,,
COM,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,
COM,IC.TAX.TOTL.CP.ZS,,,,,,217.9,217.9,217.9,217.9,217.9,217.9,217.9,217.9,216.5,216.5,216.5,216.5,216.5,219.6,219.6,,
COM,SE.PRM.TCAQ.ZS,,,,,,,,,57.42198181,,,55.15353012,,,,,74.87548065,71.90551758,,,,
COM,SL.UEM.TOTL.FE.ZS,5.039999962,5.039999962,4.991000175,4.941999912,4.893000126,5.440999985,5.997000217,6.568999767,7.105000019,7.673999786,8.234999657,8.800999641,9.381999969,9.94299984,10.54899979,10.51000023,10.43500042,10.38099957,10.3380003,10.30900002,11.62100029,12.09500027
COM,SL.UEM.TOTL.MA.ZS,4.458000183,4.46999979,4.434000015,4.399000168,4.362999916,4.587999821,4.822000027,5.06799984,5.28399992,5.52699995,5.762000084,6.000999928,6.25,6.484000206,6.75,6.758999825,6.742000103,6.738999844,6.743999958,6.756999969,7.822999954,7.896999836
COM,SP.URB.TOTL.IN.ZS,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613
COD,IC.BUS.DISC.XQ,,,,,,3,3,3,3,3,3,3,3,6,7,7,7,7,7,7,,
COD,IC.CRD.INFO.XQ,,,,,,,,,,,,,,0,0,0,0,0,0,0,,
COD,FS.AST.PRVT.GD.ZS,0.776252724,0.543904071,0.491387512,0.795986809,1.09523594,1.201066005,2.083264541,2.646868025,4.988962405,5.300218016,3.723918529,4.02297417,4.811335548,5.246501339,5.717980421,6.285511127,7.392788699,5.465839695,5.804400516,6.003603089,7.450403357,
COD,EG.USE.ELEC.KH.PC,96.56978765,95.5428467,89.73030179,90.20801962,88.18729489,89.45733367,101.7709237,105.2457136,101.2064072,106.7918735,104.6560836,108.0216267,112.1836565,117.0283067,108.5167041,,,,,,,
COD,EG.IMP.CONS.ZS,-7.215472797,-7.752470825,-6.926140314,-7.118907844,-7.409747663,-5.981194064,-5.215754604,-4.605349707,-3.463890856,-3.437085451,-2.870353544,-2.116756238,-1.54713742,0.224731733,1.959267301,,,,,,,
COD,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COD,IT.NET.BBND.P2,,,,,,,,,,,0,,,0.000630616,0.000677806,0.001311569,0.001269211,0.00122852,0.005495545,0.013711167,0.034613125,
COD,IT.MLT.MAIN.P2,0.020825449,0.020607681,0.020051466,0.018926379,0.019830831,0.019309712,0.017144462,0.005987647,0.061776629,0.06776776,0.06503639,0.085341726,0.086255224,0,0,0,0,0,0,0,0,
COD,NY.GDP.MKTP.KD.ZG,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288097,6.91616712,2.399398914,3.726947653,5.8211211,4.384528881,1.735422764,5.712203681
COD,SI.POV.GINI,,,,,42.2,,,,,,,,42.1,,,,,,,,,
COD,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,1.524979949,,,2.062210083,1.951429963,2.170439959,2.118690014,1.454949975,,,2.450000048,2.700000048
COD,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,2.60446694,0.310225332,0.184292846,0.246252599,0.782215716,0.509651446,
COD,FP.CPI.TOTL.ZG,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,,,,,
COD,FR.INR.LNDP,,,,,,,,32.613435,35.35666667,49.3425,39.745,30.39673608,20.7275,14.6570119,14.68583333,15.7125,15.67083333,16.43583333,19.88333333,21.26,19.75682705,17.25871196
COD,SL.TLF.CACT.FE.ZS,71.32099915,71.28600311,71.26200104,71.2440033,71.23200226,71.22599792,70.04699707,68.84100342,67.61000061,66.35399628,65.07499695,63.77399826,62.45199966,62.43600082,62.43399811,62.44800186,62.4469986,62.46699905,62.50699997,62.56299973,60.86999893,61.20899963
COD,SL.TLF.CACT.MA.ZS,73.61699677,73.69999695,73.75700378,73.79799652,73.8239975,73.83599854,73.26799774,72.69300079,72.11000061,71.51999664,70.92199707,70.31600189,69.70300293,69.73699951,69.73600006,69.69799805,69.69799805,69.64499664,69.54599762,69.40799713,68.84300232,69.06500244
COD,LP.LPI.OVRL.XQ,,,,,,,,,,,2.68,,2.21,,1.878857,,2.375762,,2.43,,,
COD,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COD,MS.MIL.XPND.GD.ZS,0.220260773,,,0.880645711,1.336604385,1.380795458,1.434633855,1.254075528,0.808542544,0.656239765,0.851731339,0.92410908,1.134550276,1.146177977,0.95024714,1.295639749,1.066108209,0.770467136,0.623912515,0.708059013,0.749453965,
COD,IT.CEL.SETS.P2,0.031843195,0.309734682,1.122882079,2.423356236,3.751204096,5.012409853,7.804212083,11.2773048,16.44996759,15.1461537,18.3079963,23.43620874,29.11107004,39.56330156,50.29719681,49.51538827,36.66662914,43.45919307,43.38221502,42.77332121,45.55354721,
COD,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COD,EN.URB.LCTY.UR.ZS,37.11454132,37.16832783,37.16544212,37.11679291,37.04491186,36.95800992,36.8558854,36.73593695,36.60402906,36.46206814,36.31530775,36.16490219,36.01519501,35.86845629,35.72583775,35.59007262,35.46223113,35.34470705,35.23924039,35.1529334,35.08936505,35.05062705
COD,GB.XPD.RSDV.GD.ZS,,,,,0.267769992,0.05799,0.06044,0.136089996,0.082529999,0.078220002,,,,,,0.406379998,,,,,,
COD,IC.LGL.CRED.XQ,,,,,,,,,,,,,,6,6,6,6,6,6,6,,
COD,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COD,IC.REG.DURS.FE,,,,167,134,134,134,133,133,127,85,66,59,32,17,12,12,7,7,7,,
COD,IC.REG.DURS.MA,,,,166,133,133,133,132,132,126,84,65,58,31,16,11,11,7,7,7,,
COD,IC.GOV.DURS.ZS,,,,,,,6.3,,,,29.4,,,4.7,,,,,,,,
COD,IC.TAX.TOTL.CP.ZS,,,,,,288.2,288.2,288.2,263.3,292.7,339.1,339.1,339.1,55.7,54.7,54.6,54.6,54.6,54.6,50.7,,
COD,SE.PRM.TCAQ.ZS,,,,,,,,96.02397919,93.26744843,93.3934021,91.66748047,89.85311127,93.08434296,94.07259369,94.62352753,,,,91.99964905,,,
COD,SL.UEM.TOTL.FE.ZS,2.339999914,2.308000088,2.273999929,2.246000051,2.219000101,2.194999933,2.397000074,2.595999956,2.798000097,3.007999897,3.200000048,3.404000044,3.607000113,3.625,3.642999887,3.671999931,3.707000017,3.723999977,3.74000001,3.766000032,4.513999939,4.732999802
COD,SL.UEM.TOTL.MA.ZS,3.471999884,3.470999956,3.469000101,3.474999905,3.486000061,3.503000021,3.75999999,4.013000011,4.269999981,4.540999889,4.782000065,5.041999817,5.302000046,5.256999969,5.217000008,5.193999767,5.183000088,5.144000053,5.104000092,5.080999851,5.945000172,6.052999973
COD,SP.URB.TOTL.IN.ZS,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74,43.307,43.88,44.46,45.046,45.638,46.235
COG,IC.BUS.DISC.XQ,,,,,,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,,
COG,IC.CRD.INFO.XQ,,,,,,,,,,,,,,2,2,2,2,1,1,2,,
COG,FS.AST.PRVT.GD.ZS,4.780545256,4.897427135,2.866074398,3.635840142,2.932649239,2.210355224,2.010419762,2.170017922,3.213301677,4.872240315,5.979740079,7.1693854,7.412754333,8.878672805,11.16384811,15.92461014,19.18942439,16.83680753,14.05362341,13.3538514,,
COG,EG.USE.ELEC.KH.PC,95.60596274,104.7257088,115.3947467,114.766585,105.3990522,117.3133855,125.7628881,125.383018,135.3612763,144.7387466,140.1583345,147.6731132,214.6247714,213.0763092,202.8725144,,,,,,,
COG,EG.IMP.CONS.ZS,-1938.6619,-1596.408025,-1528.398498,-1169.75174,-1145.385066,-1154.606996,-1000.956956,-897.7555387,-889.6609015,-901.1432454,-944.8928184,-672.1126883,-539.7259225,-464.5587206,-496.5979012,,,,,,,
COG,GC.XPN.TOTL.GD.ZS,,21.51052092,26.79937289,19.5450881,28.67154346,21.45222622,17.76241891,18.47337749,15.30373258,13.87947089,10.75903458,10.17665001,11.65466699,10.87695363,12.7693253,15.5780533,17.669604,17.10896441,18.4013464,18.26031634,20.17002938,
COG,IT.NET.BBND.P2,,,,,,,,,,0.003015397,0.00584969,0.02983041,0.030863383,0.009474855,0.010555257,,,,,,0.018122222,
COG,IT.MLT.MAIN.P2,0.703457269,0.683668678,0.664574867,0.205464052,0.393679703,0.439083299,0.36724919,0.345809816,0.225602183,0.279828851,0.313543365,0.323105894,0.331071866,0.339169527,0.344101385,0.350075524,0.341297202,0.332635777,,0.315955296,0.308077781,
COG,NY.GDP.MKTP.KD.ZG,7.575980395,3.802601899,4.581870061,0.813264076,3.476631621,7.755758978,7.986238363,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,6.716679334,-3.550581765,-10.78323827,-4.382530946,-4.805351558,-0.086885958,-6.239319632,-3.5
COG,SI.POV.GINI,,,,,,47.3,,,,,,48.9,,,,,,,,,,
COG,SE.XPD.TOTL.GD.ZS,,,3.208319902,2.836159945,2.288130045,1.681020021,,,,,5.686729908,,2.739230633,5.013881207,3.183710098,3.282579899,5.239999771,4.450520039,2.995480061,3.575389862,4.448618889,
COG,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,1.090691234,0.925919604,1.159504073,2.00657416,2.523807886,6.342191122,4.549873518,
COG,FP.CPI.TOTL.ZG,-0.881991517,0.055989922,4.378759718,-0.631844987,2.42976608,3.094490115,6.537843953,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,1.152778964,2.206073058,1.795371471,1.715642755
COG,FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,
COG,SL.TLF.CACT.FE.ZS,66.72200012,66.74700165,66.77600098,66.80400085,66.8239975,66.83200073,66.85399628,66.86699677,66.87400055,66.88500214,66.90799713,66.82499695,66.76599884,66.72799683,66.70800018,66.70400238,66.73400116,66.78399658,66.85399628,66.94100189,64.16200256,65.06199646
COG,SL.TLF.CACT.MA.ZS,69.34899902,69.28299713,69.20600128,69.1309967,69.0759964,69.0510025,68.9940033,68.95899963,68.93800354,68.90699768,68.84899902,69.04199982,69.17900085,69.26499939,69.30999756,69.31600189,69.2440033,69.125,68.96099854,68.75499725,67.29399872,67.60500336
COG,LP.LPI.OVRL.XQ,,,,,,,,,,,2.48,,2.08,,2.077149,,2.376768,,2.49,,,
COG,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COG,MS.MIL.XPND.GD.ZS,,1.948493873,2.341203858,2.682498277,2.673874094,1.657893917,1.637114728,2.260495005,2.041300007,,1.778276155,,,2.61779522,5.007370687,,6.44878239,4.209375353,2.50811728,2.748296599,3.384330555,
COG,IT.CEL.SETS.P2,2.238273128,4.66137735,6.700122977,9.686162466,10.92882772,15.40785724,24.49838337,33.21959414,45.04565141,71.12245865,87.01408675,88.39351294,94.96552148,100.8003873,104.076947,107.4114077,108.8938839,98.92979331,95.34053637,91.90582005,88.61766768,
COG,GC.NLD.TOTL.GD.ZS,,-0.766489284,-5.368426053,5.452628211,-2.553059172,9.226157602,17.5289453,11.31460918,27.88143662,7.400995101,36.41069263,16.04740722,4.93582744,6.992024412,-4.138905119,-9.093721496,-5.854442054,-5.618605961,5.364069551,5.707183509,-2.359928512,
COG,EN.URB.LCTY.UR.ZS,55.65555101,56.04363104,56.45287394,56.84645519,57.18289763,57.43064589,57.58837367,57.68385723,57.78447998,57.97374958,58.3014845,58.78368967,59.39264336,60.08557517,60.8045464,61.50861388,62.18912994,62.86064476,63.53636234,63.67093912,63.80376326,63.93398953
COG,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
COG,IC.LGL.CRED.XQ,,,,,,,,,,,,,,6,6,6,6,6,6,6,,
COG,GC.TAX.TOTL.GD.ZS,,9.070936874,8.142904651,8.647504676,7.813594406,5.688120435,5.29500882,6.027573817,5.896624548,8.22388189,6.902938646,8.11448977,7.278246336,8.624360765,9.584351436,12.75364185,13.81279939,11.36928323,7.750240556,7.784560505,8.94572884,
COG,IC.REG.DURS.FE,,,,38,38,38,39,39,159,159,159,159,159,99,51,51,51,50,50,50,,
COG,IC.REG.DURS.MA,,,,37,37,37,38,38,158,158,158,158,158,98,50,50,50,49,49,49,,
COG,IC.GOV.DURS.ZS,,,,,,,,,,6,,,,,,,,,,,,
COG,IC.TAX.TOTL.CP.ZS,,,,,,64.5,64.5,64.5,64.5,64.5,64.5,63.1,64.5,55.8,55,56,54.3,54.3,54.3,54.3,,
COG,SE.PRM.TCAQ.ZS,64.55294037,,,57.1117897,62.17058945,,88.99645233,,,,86.77771759,79.32375336,80.31706238,,,,,,,,,
